data/unlabelled-dataset/AOL.json	Uncertain work environment	detail	
data/unlabelled-dataset/AOL.json	AOLER	collaboration	
data/unlabelled-dataset/AOL.json	Too many mergers	adaptability	
data/unlabelled-dataset/AOL.json	Culture & Code	collaboration	
data/unlabelled-dataset/AOL.json	Program Manager	customer	
data/unlabelled-dataset/AOL.json	A lot of good things going on but too much happening at once	collaboration	
data/unlabelled-dataset/AOL.json	Advice to Mid Career Emps	customer	
data/unlabelled-dataset/AOL.json	Its great	detail	
data/unlabelled-dataset/AOL.json	Interesting stint at AOL	customer	
data/unlabelled-dataset/AOL.json	Sr Manager HR Operations	collaboration	
data/unlabelled-dataset/AOL.json	AOL- Enjoyed working in Product Dev.	result	
data/unlabelled-dataset/AOL.json	Good Place to Work	adaptability	
data/unlabelled-dataset/AOL.json	Sales Manager	adaptability	
data/unlabelled-dataset/AOL.json	Account Director	adaptability	
data/unlabelled-dataset/AOL.json	Good people and pay, bad management	customer	
data/unlabelled-dataset/AOL.json	Great place to work	collaboration	
data/unlabelled-dataset/AOL.json	Flexible Environment with some uncertainty	result	
data/unlabelled-dataset/AOL.json	Account Executive	detail	
data/unlabelled-dataset/AOL.json	Retention	result	
data/unlabelled-dataset/AOL.json	Marketing department is a mess	adaptability	
data/unlabelled-dataset/AOL.json	Great team atmosphere	detail	
data/unlabelled-dataset/AOL.json	People, people, people. Good, bad, indifferent.	integrity	
data/unlabelled-dataset/AOL.json	Amazing People, Great Benefits, But Consistent Layoff and Reorgs	customer	
data/unlabelled-dataset/AOL.json	Good team	integrity	
data/unlabelled-dataset/AOL.json	Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Mixed Feelings	result	
data/unlabelled-dataset/AOL.json	AOL/VZ	integrity	
data/unlabelled-dataset/AOL.json	Senior Strategic Account Manager	detail	
data/unlabelled-dataset/AOL.json	What a ride!	customer	
data/unlabelled-dataset/AOL.json	Former Employee	detail	
data/unlabelled-dataset/AOL.json	Good company in uncertain times	collaboration	
data/unlabelled-dataset/AOL.json	Sr Finance Manager	collaboration	
data/unlabelled-dataset/AOL.json	Good culture, lack of focus, frequent layoffs	detail	
data/unlabelled-dataset/AOL.json	Accounting Manager	customer	
data/unlabelled-dataset/AOL.json	Finance	adaptability	
data/unlabelled-dataset/AOL.json	EA	collaboration	
data/unlabelled-dataset/AOL.json	great place to work	integrity	
data/unlabelled-dataset/AOL.json	What a waste of great talent and potential	collaboration	
data/unlabelled-dataset/AOL.json	layoffs	customer	
data/unlabelled-dataset/AOL.json	High end preschool	detail	
data/unlabelled-dataset/AOL.json	Aol	detail	
data/unlabelled-dataset/AOL.json	Yes, we are still around.	customer	
data/unlabelled-dataset/AOL.json	Overall 7/10	result	
data/unlabelled-dataset/AOL.json	Accounting Director	adaptability	
data/unlabelled-dataset/AOL.json	Where are you going???	adaptability	
data/unlabelled-dataset/AOL.json	Great company to work for!	collaboration	
data/unlabelled-dataset/AOL.json	Business Analyst	collaboration	
data/unlabelled-dataset/AOL.json	Director	collaboration	
data/unlabelled-dataset/AOL.json	Exciting place to be	adaptability	
data/unlabelled-dataset/AOL.json	AOL	adaptability	
data/unlabelled-dataset/AOL.json	Was great when I was there	customer	
data/unlabelled-dataset/AOL.json	Great Leadership, Great Products	collaboration	
data/unlabelled-dataset/AOL.json	Finance	collaboration	
data/unlabelled-dataset/AOL.json	Great people	collaboration	
data/unlabelled-dataset/AOL.json	misplaced funding, weird culture	customer	
data/unlabelled-dataset/AOL.json	Account Director	adaptability	
data/unlabelled-dataset/AOL.json	Trying to do too many things without doing anything well	integrity	
data/unlabelled-dataset/AOL.json	Overall good company to work for	customer	
data/unlabelled-dataset/AOL.json	Overall great	adaptability	
data/unlabelled-dataset/AOL.json	Tester	adaptability	
data/unlabelled-dataset/AOL.json	Software Engineer	result	
data/unlabelled-dataset/AOL.json	AOL	adaptability	
data/unlabelled-dataset/AOL.json	Decent job. Unpredictable but good for resume building.	result	
data/unlabelled-dataset/AOL.json	Day-to-Day Fun, Long Term Struggle	collaboration	
data/unlabelled-dataset/AOL.json	Account Executive	collaboration	
data/unlabelled-dataset/AOL.json	Adap.Tv	collaboration	
data/unlabelled-dataset/AOL.json	Here your murderers come with smiles	customer	
data/unlabelled-dataset/AOL.json	Sr Business Transformation Manager	customer	
data/unlabelled-dataset/AOL.json	Software Engineer	adaptability	
data/unlabelled-dataset/AOL.json	System Architect	detail	
data/unlabelled-dataset/AOL.json	Senior Technical Manager	adaptability	
data/unlabelled-dataset/AOL.json	Selling crappy ads and crappy properties to megacorp	integrity	
data/unlabelled-dataset/AOL.json	Once a great company	customer	
data/unlabelled-dataset/AOL.json	Inspiring Leadership, Frequent Re-Orgs	collaboration	
data/unlabelled-dataset/AOL.json	Software Engineer	adaptability	
data/unlabelled-dataset/AOL.json	Interesting Place	result	
data/unlabelled-dataset/AOL.json	Product Manager	integrity	
data/unlabelled-dataset/AOL.json	Network Engineer	result	
data/unlabelled-dataset/AOL.json	Ups and downs	detail	
data/unlabelled-dataset/AOL.json	Account Director	collaboration	
data/unlabelled-dataset/AOL.json	Working in AOL	customer	
data/unlabelled-dataset/AOL.json	Sr Director	integrity	
data/unlabelled-dataset/AOL.json	Good, Bad, and Ugly	customer	
data/unlabelled-dataset/AOL.json	AOL - pretty, pretty, pretty good	integrity	
data/unlabelled-dataset/AOL.json	networking	integrity	
data/unlabelled-dataset/AOL.json	Great locations and Sr. Leadership	collaboration	
data/unlabelled-dataset/AOL.json	I loved my job....	customer	
data/unlabelled-dataset/AOL.json	Sales Assistant	customer	
data/unlabelled-dataset/AOL.json	Great company to work for if you work for the right division (not AOL One/Vidible)	collaboration	
data/unlabelled-dataset/AOL.json	Account Executive	adaptability	
data/unlabelled-dataset/AOL.json	Director	collaboration	
data/unlabelled-dataset/AOL.json	Great place to work	collaboration	
data/unlabelled-dataset/AOL.json	Lost its way	integrity	
data/unlabelled-dataset/AOL.json	Analyst	detail	
data/unlabelled-dataset/AOL.json	Great Place to work	result	
data/unlabelled-dataset/AOL.json	Director, Shared Services	collaboration	
data/unlabelled-dataset/AOL.json	Account Manager at AOL	customer	
data/unlabelled-dataset/AOL.json	Account Manager	customer	
data/unlabelled-dataset/AOL.json	Great place to work for families	integrity	
data/unlabelled-dataset/AOL.json	Unpredictable company, creative people	adaptability	
data/unlabelled-dataset/AOL.json	Senior Software QA Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Good and bad	collaboration	
data/unlabelled-dataset/AOL.json	Intern	detail	
data/unlabelled-dataset/AOL.json	disorganized by good	detail	
data/unlabelled-dataset/AOL.json	Senior sw engineer	adaptability	
data/unlabelled-dataset/AOL.json	Creative Director	collaboration	
data/unlabelled-dataset/AOL.json	A changing world	collaboration	
data/unlabelled-dataset/AOL.json	Balance of good and bad	adaptability	
data/unlabelled-dataset/AOL.json	Senior Program Manager	result	
data/unlabelled-dataset/AOL.json	Agile Coach	detail	
data/unlabelled-dataset/AOL.json	Not a fun job	customer	
data/unlabelled-dataset/AOL.json	Technical Manager	customer	
data/unlabelled-dataset/AOL.json	3 stars	integrity	
data/unlabelled-dataset/AOL.json	Full TIme Employee	adaptability	
data/unlabelled-dataset/AOL.json	First six month experience	customer	
data/unlabelled-dataset/AOL.json	Dynamic environment at large tech company	collaboration	
data/unlabelled-dataset/AOL.json	Senior Accountant	result	
data/unlabelled-dataset/AOL.json	AOL Review	adaptability	
data/unlabelled-dataset/AOL.json	About Standard	customer	
data/unlabelled-dataset/AOL.json	Account Director	collaboration	
data/unlabelled-dataset/AOL.json	Good place to build career momentum.	collaboration	
data/unlabelled-dataset/AOL.json	Noc engineer	customer	
data/unlabelled-dataset/AOL.json	Excellent	customer	
data/unlabelled-dataset/AOL.json	Lead Accountant	result	
data/unlabelled-dataset/AOL.json	Great	collaboration	
data/unlabelled-dataset/AOL.json	Good team, great people	collaboration	
data/unlabelled-dataset/AOL.json	AOL is a sleeping giant, poised for a comeback	customer	
data/unlabelled-dataset/AOL.json	Stay away from AOL and Verizon's "Media Co	adaptability	
data/unlabelled-dataset/AOL.json	Advertising	collaboration	
data/unlabelled-dataset/AOL.json	AOL Studios Falters	customer	
data/unlabelled-dataset/AOL.json	Says they care but they don't	customer	
data/unlabelled-dataset/AOL.json	Good place to work	customer	
data/unlabelled-dataset/AOL.json	Great place to work overall	collaboration	
data/unlabelled-dataset/AOL.json	Some freedom to grow but ultimately your fate is in the hands of ad sales.	adaptability	
data/unlabelled-dataset/AOL.json	Senior Account Manager - Managed Media Sales	result	
data/unlabelled-dataset/AOL.json	Management doesn't care about employees	customer	
data/unlabelled-dataset/AOL.json	Software Manager	integrity	
data/unlabelled-dataset/AOL.json	AOL	integrity	
data/unlabelled-dataset/AOL.json	Treasury analyst	customer	
data/unlabelled-dataset/AOL.json	AOL Culture	collaboration	
data/unlabelled-dataset/AOL.json	Great culture, but Familiar Structural Problems seen in Large Orgs	customer	
data/unlabelled-dataset/AOL.json	Best company I've ever worked for. Wish I never left.	customer	
data/unlabelled-dataset/AOL.json	Great Place to work	collaboration	
data/unlabelled-dataset/AOL.json	Review	collaboration	
data/unlabelled-dataset/AOL.json	Good place to work!	adaptability	
data/unlabelled-dataset/AOL.json	Great Work life balance & benefits	result	
data/unlabelled-dataset/AOL.json	Client Solutions	collaboration	
data/unlabelled-dataset/AOL.json	Senior Project Manager	collaboration	
data/unlabelled-dataset/AOL.json	Very Corporate	collaboration	
data/unlabelled-dataset/AOL.json	Not horrible, not great.	collaboration	
data/unlabelled-dataset/AOL.json	Snapshot	customer	
data/unlabelled-dataset/AOL.json	Engineer	integrity	
data/unlabelled-dataset/AOL.json	An OK experience	customer	
data/unlabelled-dataset/AOL.json	fair and fun company to work for	collaboration	
data/unlabelled-dataset/AOL.json	Great place to work	customer	
data/unlabelled-dataset/AOL.json	Accountant	integrity	
data/unlabelled-dataset/AOL.json	Director	result	
data/unlabelled-dataset/AOL.json	Account Management Intern	collaboration	
data/unlabelled-dataset/AOL.json	Good company and great work life balance	result	
data/unlabelled-dataset/AOL.json	Constant change	integrity	
data/unlabelled-dataset/AOL.json	Business Analyst	customer	
data/unlabelled-dataset/AOL.json	Good employer	customer	
data/unlabelled-dataset/AOL.json	Sales Coordinator	collaboration	
data/unlabelled-dataset/AOL.json	Na	collaboration	
data/unlabelled-dataset/AOL.json	Sr. Recruiter	integrity	
data/unlabelled-dataset/AOL.json	Executive Assistant	customer	
data/unlabelled-dataset/AOL.json	Great work place	adaptability	
data/unlabelled-dataset/AOL.json	Content Strategist	integrity	
data/unlabelled-dataset/AOL.json	Software Developer	collaboration	
data/unlabelled-dataset/AOL.json	Fast Paced Environment with a Great Vision!	adaptability	
data/unlabelled-dataset/AOL.json	Not for long term	collaboration	
data/unlabelled-dataset/AOL.json	Great learning experience with little to no room to grow	collaboration	
data/unlabelled-dataset/AOL.json	Too little too late	result	
data/unlabelled-dataset/AOL.json	Great culture and	collaboration	
data/unlabelled-dataset/AOL.json	Account Manager	customer	
data/unlabelled-dataset/AOL.json	A dynamic place to work.	adaptability	
data/unlabelled-dataset/AOL.json	Fun work place	collaboration	
data/unlabelled-dataset/AOL.json	Excellent learning experience. Great people.	collaboration	
data/unlabelled-dataset/AOL.json	My Brain Has Been Asleep for a Year	collaboration	
data/unlabelled-dataset/AOL.json	No Company Is Perfect But Good Place to Work	adaptability	
data/unlabelled-dataset/AOL.json	Finance Analyst	detail	
data/unlabelled-dataset/AOL.json	Great people, great benefits, but . . .	customer	
data/unlabelled-dataset/AOL.json	Terrible company to work for	customer	
data/unlabelled-dataset/AOL.json	Lack of direction from editorial management	customer	
data/unlabelled-dataset/AOL.json	AOL Invests In Their Employees	customer	
data/unlabelled-dataset/AOL.json	Creative	collaboration	
data/unlabelled-dataset/AOL.json	AOL - Pre-Verizon Acquisition was Amazing!	result	
data/unlabelled-dataset/AOL.json	Regional/National Publisher Of Sales, Patch.com	collaboration	
data/unlabelled-dataset/AOL.json	No longer a source of product innovation	collaboration	
data/unlabelled-dataset/AOL.json	A nice place	integrity	
data/unlabelled-dataset/AOL.json	AOL	collaboration	
data/unlabelled-dataset/AOL.json	Analyst	customer	
data/unlabelled-dataset/AOL.json	Good place to start, bad place to stay	collaboration	
data/unlabelled-dataset/AOL.json	Senior Executive Assistant	collaboration	
data/unlabelled-dataset/AOL.json	Account Manager	adaptability	
data/unlabelled-dataset/AOL.json	Corporate Raiders	detail	
data/unlabelled-dataset/AOL.json	Fine	customer	
data/unlabelled-dataset/AOL.json	New Employee	collaboration	
data/unlabelled-dataset/AOL.json	AOL	result	
data/unlabelled-dataset/AOL.json	Good working environment	customer	
data/unlabelled-dataset/AOL.json	Great work-life experience	collaboration	
data/unlabelled-dataset/AOL.json	Solid People, Solid Company	collaboration	
data/unlabelled-dataset/AOL.json	Associate Producer	collaboration	
data/unlabelled-dataset/AOL.json	Not Worth It	detail	
data/unlabelled-dataset/AOL.json	Working at AOL	integrity	
data/unlabelled-dataset/AOL.json	Great place to work	adaptability	
data/unlabelled-dataset/AOL.json	Downhill	adaptability	
data/unlabelled-dataset/AOL.json	Work Hard, Play Hard, In Moderation	collaboration	
data/unlabelled-dataset/AOL.json	Good company and culture	collaboration	
data/unlabelled-dataset/AOL.json	Account Director	adaptability	
data/unlabelled-dataset/AOL.json	Some smart people working on hard stuff	customer	
data/unlabelled-dataset/AOL.json	Good Benefits, Bad Management	customer	
data/unlabelled-dataset/AOL.json	Great Culture, Amazing People	customer	
data/unlabelled-dataset/AOL.json	editor	detail	
data/unlabelled-dataset/AOL.json	Good company and team here	adaptability	
data/unlabelled-dataset/AOL.json	Big Ambitions Small Rudder	result	
data/unlabelled-dataset/AOL.json	Good place to work, but not very stable.	result	
data/unlabelled-dataset/AOL.json	Great People	integrity	
data/unlabelled-dataset/AOL.json	Could be good pace to start	customer	
data/unlabelled-dataset/AOL.json	An awesome place to work and grow	customer	
data/unlabelled-dataset/AOL.json	Good benefits	result	
data/unlabelled-dataset/AOL.json	Director	customer	
data/unlabelled-dataset/AOL.json	New employee likes what and like what I see so far.	collaboration	
data/unlabelled-dataset/AOL.json	Product Manager	collaboration	
data/unlabelled-dataset/AOL.json	Manager	detail	
data/unlabelled-dataset/AOL.json	Good company - on its way to a great company	detail	
data/unlabelled-dataset/AOL.json	Smoking Mirrors	detail	
data/unlabelled-dataset/AOL.json	Account management	result	
data/unlabelled-dataset/AOL.json	AOL	customer	
data/unlabelled-dataset/AOL.json	Transitional Time	detail	
data/unlabelled-dataset/AOL.json	Lots of new work, bellow average pay and tight deadlines	adaptability	
data/unlabelled-dataset/AOL.json	Great culture	collaboration	
data/unlabelled-dataset/AOL.json	overly political and hierarchical with little actual leadership or vision	customer	
data/unlabelled-dataset/AOL.json	Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	Great Place to Work and Grow	collaboration	
data/unlabelled-dataset/AOL.json	Good Job	collaboration	
data/unlabelled-dataset/AOL.json	Great place to work	adaptability	
data/unlabelled-dataset/AOL.json	Something Awesome is Happening!	detail	
data/unlabelled-dataset/AOL.json	Great place to work	collaboration	
data/unlabelled-dataset/AOL.json	Campaign Manager	collaboration	
data/unlabelled-dataset/AOL.json	it was okay	collaboration	
data/unlabelled-dataset/AOL.json	Good Place	collaboration	
data/unlabelled-dataset/AOL.json	Work hard, play hard	adaptability	
data/unlabelled-dataset/AOL.json	Good experience	integrity	
data/unlabelled-dataset/AOL.json	Senior Account Manager	adaptability	
data/unlabelled-dataset/AOL.json	Ok place to work	adaptability	
data/unlabelled-dataset/AOL.json	Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	Many Changes	customer	
data/unlabelled-dataset/AOL.json	Account Manager	detail	
data/unlabelled-dataset/AOL.json	Great upward mobility early	collaboration	
data/unlabelled-dataset/AOL.json	Great place to work	collaboration	
data/unlabelled-dataset/AOL.json	Not horribly horribly bad	customer	
data/unlabelled-dataset/AOL.json	Great Environment - but it needs to grow up a little	collaboration	
data/unlabelled-dataset/AOL.json	Decent company but unpredictable	collaboration	
data/unlabelled-dataset/AOL.json	Nice place to work for	customer	
data/unlabelled-dataset/AOL.json	Great place to work	adaptability	
data/unlabelled-dataset/AOL.json	Business STrategy	integrity	
data/unlabelled-dataset/AOL.json	Tech Director	detail	
data/unlabelled-dataset/AOL.json	Director	result	
data/unlabelled-dataset/AOL.json	Working at AOL	collaboration	
data/unlabelled-dataset/AOL.json	What was once, could be again. Except, Verizon.	detail	
data/unlabelled-dataset/AOL.json	Software Engineer in Test	detail	
data/unlabelled-dataset/AOL.json	Good Company - Hard to Move Around	collaboration	
data/unlabelled-dataset/AOL.json	Not worth the risk	customer	
data/unlabelled-dataset/AOL.json	Fun, but...	adaptability	
data/unlabelled-dataset/AOL.json	Review	result	
data/unlabelled-dataset/AOL.json	Software testing	result	
data/unlabelled-dataset/AOL.json	Not a great company to work for; move when you get the chance	customer	
data/unlabelled-dataset/AOL.json	Analyst	collaboration	
data/unlabelled-dataset/AOL.json	Publisher Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	Great Company	adaptability	
data/unlabelled-dataset/AOL.json	Great People, Chaotic Environment.	collaboration	
data/unlabelled-dataset/AOL.json	Director	collaboration	
data/unlabelled-dataset/AOL.json	Big Data Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Associate Software Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	Poor leadership	collaboration	
data/unlabelled-dataset/AOL.json	Director of Digital Programming and Content	customer	
data/unlabelled-dataset/AOL.json	Initial Assessment	result	
data/unlabelled-dataset/AOL.json	Get ready	detail	
data/unlabelled-dataset/AOL.json	Assistant Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	editorial	collaboration	
data/unlabelled-dataset/AOL.json	Director	adaptability	
data/unlabelled-dataset/AOL.json	Fun place to be an engineer	collaboration	
data/unlabelled-dataset/AOL.json	Good athmosphere	collaboration	
data/unlabelled-dataset/AOL.json	Account Director	customer	
data/unlabelled-dataset/AOL.json	Sales	collaboration	
data/unlabelled-dataset/AOL.json	Great Place!	collaboration	
data/unlabelled-dataset/AOL.json	Excellent experience at AOL.	collaboration	
data/unlabelled-dataset/AOL.json	Intern	adaptability	
data/unlabelled-dataset/AOL.json	Amazing Place to Work At	adaptability	
data/unlabelled-dataset/AOL.json	Associate Software Engineer	adaptability	
data/unlabelled-dataset/AOL.json	Sales Manager	adaptability	
data/unlabelled-dataset/AOL.json	Aol.	detail	
data/unlabelled-dataset/AOL.json	Most employees are terrific, but executive management is shaky	detail	
data/unlabelled-dataset/AOL.json	Associate Marketing Manager	result	
data/unlabelled-dataset/AOL.json	No culture, No Code	collaboration	
data/unlabelled-dataset/AOL.json	Slow but respectful workplace	customer	
data/unlabelled-dataset/AOL.json	The place to be!	collaboration	
data/unlabelled-dataset/AOL.json	Unexpected Dream Job	customer	
data/unlabelled-dataset/AOL.json	Great culture and the work has high visibility.	result	
data/unlabelled-dataset/AOL.json	Great place to work for	adaptability	
data/unlabelled-dataset/AOL.json	Software Engineer	adaptability	
data/unlabelled-dataset/AOL.json	Human Resources	adaptability	
data/unlabelled-dataset/AOL.json	Program Director	adaptability	
data/unlabelled-dataset/AOL.json	PM Advertising Tech	collaboration	
data/unlabelled-dataset/AOL.json	Technical Project Manager	collaboration	
data/unlabelled-dataset/AOL.json	AOL, after Time, before Verizon	collaboration	
data/unlabelled-dataset/AOL.json	Publishing Manager	customer	
data/unlabelled-dataset/AOL.json	Great summer!	collaboration	
data/unlabelled-dataset/AOL.json	Former Software Engineer at AOL	detail	
data/unlabelled-dataset/AOL.json	Sr. Technical Manager	customer	
data/unlabelled-dataset/AOL.json	Great Work Environment!	adaptability	
data/unlabelled-dataset/AOL.json	Great flexibility and benefits	customer	
data/unlabelled-dataset/AOL.json	Good place to start a career	customer	
data/unlabelled-dataset/AOL.json	AOL is not great	customer	
data/unlabelled-dataset/AOL.json	8 years with AOL	collaboration	
data/unlabelled-dataset/AOL.json	Run, do not walk!	detail	
data/unlabelled-dataset/AOL.json	internet analyst	result	
data/unlabelled-dataset/AOL.json	Great Experience!	result	
data/unlabelled-dataset/AOL.json	systems engineer	integrity	
data/unlabelled-dataset/AOL.json	Senior Software Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Growing company....great jumpstart	customer	
data/unlabelled-dataset/AOL.json	fun	result	
data/unlabelled-dataset/AOL.json	Account Manager	result	
data/unlabelled-dataset/AOL.json	undergoing great change, for better and worse	adaptability	
data/unlabelled-dataset/AOL.json	Director	customer	
data/unlabelled-dataset/AOL.json	Satisfactory	detail	
data/unlabelled-dataset/AOL.json	Editorial Director	integrity	
data/unlabelled-dataset/AOL.json	Director	customer	
data/unlabelled-dataset/AOL.json	Good internship	adaptability	
data/unlabelled-dataset/AOL.json	Great benefits, not so great career development	customer	
data/unlabelled-dataset/AOL.json	Great company	collaboration	
data/unlabelled-dataset/AOL.json	Great place to work with promising future	result	
data/unlabelled-dataset/AOL.json	Instability and constant layoffs	collaboration	
data/unlabelled-dataset/AOL.json	Well meaning, but lots of red tap	detail	
data/unlabelled-dataset/AOL.json	Great spot	collaboration	
data/unlabelled-dataset/AOL.json	Stable and fun group	customer	
data/unlabelled-dataset/AOL.json	Great Work Environment	integrity	
data/unlabelled-dataset/AOL.json	A disaster	collaboration	
data/unlabelled-dataset/AOL.json	wonderful, fun, energetic	collaboration	
data/unlabelled-dataset/AOL.json	Wonderful place to work but managment needs to stop celebrating on the ten yard line.	customer	
data/unlabelled-dataset/AOL.json	Prepare to be flexible	collaboration	
data/unlabelled-dataset/AOL.json	Hoping for the best	integrity	
data/unlabelled-dataset/AOL.json	Not a Bad Place, but not a Great Place either	adaptability	
data/unlabelled-dataset/AOL.json	Good Place to work, Nice work/life balance	detail	
data/unlabelled-dataset/AOL.json	So close to success...	adaptability	
data/unlabelled-dataset/AOL.json	Wavering in the wind	collaboration	
data/unlabelled-dataset/AOL.json	Architect	adaptability	
data/unlabelled-dataset/AOL.json	Good times, and not-so-good times	collaboration	
data/unlabelled-dataset/AOL.json	Great Place	collaboration	
data/unlabelled-dataset/AOL.json	Good place to work	adaptability	
data/unlabelled-dataset/AOL.json	Meh--It's ok	detail	
data/unlabelled-dataset/AOL.json	Was good for a while	adaptability	
data/unlabelled-dataset/AOL.json	Great Job, Great People	customer	
data/unlabelled-dataset/AOL.json	Meh	customer	
data/unlabelled-dataset/AOL.json	Custom Solutions	collaboration	
data/unlabelled-dataset/AOL.json	It's just okay	collaboration	
data/unlabelled-dataset/AOL.json	Assistant Media Planner	collaboration	
data/unlabelled-dataset/AOL.json	Reporter	result	
data/unlabelled-dataset/AOL.json	Too many layoffs	result	
data/unlabelled-dataset/AOL.json	AOL Fellow	adaptability	
data/unlabelled-dataset/AOL.json	Good company with typical mid management	customer	
data/unlabelled-dataset/AOL.json	Need to focus on Middle Management	detail	
data/unlabelled-dataset/AOL.json	Good place to work	integrity	
data/unlabelled-dataset/AOL.json	Principal Software Engineer	collaboration	
data/unlabelled-dataset/AOL.json	Technology Manager	result	
data/unlabelled-dataset/AOL.json	Sr. Technical Manager	collaboration	
data/unlabelled-dataset/AOL.json	Love working here!	result	
data/unlabelled-dataset/AOL.json	Fun place to work with	collaboration	
data/unlabelled-dataset/AOL.json	Principal Software Developer	customer	
data/unlabelled-dataset/AOL.json	Talks good game, no direction	integrity	
data/unlabelled-dataset/AOL.json	VP	integrity	
data/unlabelled-dataset/AOL.json	So far so good	integrity	
data/unlabelled-dataset/AOL.json	Creative Project Manager	integrity	
data/unlabelled-dataset/AOL.json	Associate Account Manager	collaboration	
data/unlabelled-dataset/AOL.json	Flexiible and fast-paced	result	
data/unlabelled-dataset/AOL.json	AOL Has Poor Leadership	collaboration	
data/unlabelled-dataset/AOL.json	Be careful of layoffs!	collaboration	
data/unlabelled-dataset/AOL.json	Always Playing Catch Up	customer	
data/unlabelled-dataset/AOL.json	Coordinator	customer	
data/unlabelled-dataset/AOL.json	Customer Care Consultant	result	
